,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,110,PM2.5,8,1,47,47,321,43,0,85,1,0
1,Madurai,117,PM2.5,11,2,44,67,308,24,2,7,0,0
2,Quanzhou,59,PM2.5,46,3,15,30,349,7,1,8,0,0
3,Palembang,97,PM2.5,11,1,33,53,452,33,0,0,0,0
4,Santa Cruz,25,PM10,7,0,7,40,465,22,18,28,0,0
5,Sharjah,108,PM2.5,19,4,41,64,254,72,0,0,0,0
6,Phoenix,27,PM2.5,21,0,7,18,169,21,1,0,0,0
7,Lyon,55,PM2.5,15,1,15,32,173,46,19,11,0,0
8,Meerut,156,PM2.5,16,5,72,169,755,38,3,18,0,0
9,Jiangmen,120,O3,38,3,23,72,528,27,0,0,0,0
10,Can Tho,81,PM2.5,28,2,22,51,510,16,0,0,0,0
11,Raipur,167,PM2.5,7,57,99,142,950,49,0,0,0,0
12,Glasgow,46,NO2,32,0,9,16,205,49,53,93,0,0
13,Stockholm,53,PM2.5,8,1,13,24,332,32,0,0,0,0
14,Auckland,34,PM2.5,12,0,8,40,55,14,0,0,0,0
15,Jamshedpur,194,PM2.5,7,51,150,215,2599,51,0,0,0,0
16,Yinchuan,81,PM2.5,2,4,27,116,1422,50,0,0,0,0
17,Jilin,118,PM2.5,24,3,43,73,772,11,0,0,0,0
18,Srinagar,92,PM2.5,46,3,30,77,382,17,3,10,0,0
19,Batam,53,PM2.5,26,2,9,13,261,15,0,0,0,0
20,Ulaanbaatar,121,PM2.5,12,19,61,61,254,17,0,0,0,0
21,Marseille,66,PM2.5,12,1,20,32,267,34,68,105,1,0
22,Makassar,68,PM2.5,37,1,21,23,143,25,0,0,0,0
23,Aurangabad,153,PM2.5,37,6,56,81,448,9,0,0,0,0
24,Philadelphia,91,PM2.5,8,1,33,67,479,42,8,32,0,0
25,Qiqihaer,79,PM2.5,3,23,30,55,1007,29,0,0,0,0
26,Xining,27,O3,41,0,3,4,98,0,0,0,0,0
27,San Antonio,81,PM2.5,12,0,28,46,0,19,1,6,0,0
28,Calgary,47,NO2,1,0,11,25,388,50,34,68,0,0
29,Daejon,28,O3,32,0,6,23,139,26,22,44,0,0
30,Monrovia,25,PM2.5,7,0,6,23,331,22,16,29,0,60
31,Tiruppur,80,PM2.5,17,3,37,52,460,29,0,0,0,0
32,Munich,22,NO2,14,1,6,13,266,23,22,0,1,0
33,Ciudad Juarez,43,PM2.5,53,5,10,16,180,4,0,0,0,0
34,Kananga,37,PM2.5,19,1,9,31,98,17,0,0,0,0
35,Gwangju,95,PM2.5,33,3,43,49,687,25,0,0,0,0
36,Suqian,161,PM2.5,31,3,81,147,954,20,0,0,0,0
37,Yekaterinburg,65,PM2.5,17,3,17,29,157,47,0,0,0,0
38,Abu Dhabi,74,PM2.5,50,1,22,73,137,37,0,0,0,0
39,Jodhpur,130,PM2.5,29,2,48,72,339,21,0,0,0,0
40,Edmonton,37,PM2.5,22,1,11,27,397,25,3,20,0,0
41,Ranchi,172,PM2.5,15,14,100,163,715,41,0,0,0,0
42,Kathmandu,154,PM2.5,5,3,64,91,1480,33,0,0,0,0
43,Jabalpur,126,PM2.5,37,3,44,64,335,4,0,0,0,0
44,Asansol,188,PM2.5,18,46,139,199,1710,25,0,0,0,0
45,Kota,156,PM2.5,16,11,73,136,450,62,0,0,0,0
46,San Diego,31,PM2.5,17,1,8,29,233,18,0,9,0,0
47,Kharkiv,88,PM2.5,14,2,30,41,188,29,0,0,0,0
48,San Jose,55,PM2.5,0,1,16,28,629,23,32,44,0,0
49,Allahabad,159,PM2.5,28,13,87,149,699,38,0,0,0,0
50,Gwalior,107,PM2.5,33,2,59,86,481,10,0,0,0,0
51,Ottawa,62,PM2.5,21,1,20,38,235,23,0,0,0,0
52,Zurich,15,NO2,24,0,3,5,179,16,4,8,0,0
53,Belgrade,88,PM2.5,4,12,37,44,1167,35,0,0,0,0
54,Amritsar,202,PM2.5,10,11,190,196,2265,70,0,0,0,0
55,Joao Pessoa,59,PM2.5,26,1,17,31,82,1,0,0,0,0
56,Queretaro,112,PM2.5,4,10,41,114,2045,9,0,0,0,0
57,Taian Shandong,70,PM2.5,28,2,19,60,371,36,4,20,0,0
58,Copenhagen,67,PM2.5,4,1,21,38,476,31,72,39,0,0
59,Konya,113,PM2.5,12,11,28,52,133,27,0,0,0,0
60,Dhanbad,193,PM2.5,24,28,140,201,2433,27,0,0,0,0
61,Dallas,73,PM2.5,14,1,20,59,104,18,0,4,0,0
62,Ganzhou,124,PM2.5,12,3,46,136,914,36,0,0,0,0
63,Adelaide,34,PM2.5,18,0,8,34,59,26,0,0,0,0
64,Hai Phong,142,PM2.5,54,23,60,81,634,16,0,0,0,0
65,Mombasa,52,PM2.5,25,2,12,19,139,4,0,0,0,0
66,Jiaxing,172,PM2.5,23,3,92,130,940,46,0,0,0,0
67,Helsinki,60,PM2.5,17,1,16,30,173,31,0,0,1,0
68,Porto,59,PM2.5,26,2,14,41,197,25,0,0,0,0
69,Zhanjiang,122,O3,61,2,25,36,414,7,0,0,0,0
70,Prague,62,PM2.5,15,1,17,44,557,56,36,57,2,0
71,Dongying,164,PM2.5,4,4,78,146,1089,29,0,0,0,0
72,Mianyang Sichuan,77,PM2.5,27,1,26,49,404,51,4,19,0,0
73,Nanchong,140,PM2.5,14,1,50,113,750,12,0,0,0,0
74,Fushun Liaoning,140,PM2.5,14,1,50,113,750,12,0,0,0,0
75,Antalya,97,PM2.5,12,3,36,58,484,53,0,0,0,0
76,Bareilly,162,PM2.5,46,10,81,148,671,28,0,0,0,0
77,Kazan,35,PM2.5,22,2,10,14,155,17,0,0,0,0
78,Ad-Dammam,151,PM2.5,49,39,55,139,242,56,0,0,0,0
79,Port Elizabeth,81,PM2.5,22,2,27,57,100,29,3,4,0,0
80,Ahvaz,28,O3,32,1,5,5,83,1,0,0,0,0
81,Florianopolis,63,PM2.5,27,2,20,34,59,22,0,0,0,0
82,Nizhniy Novgorod,62,PM2.5,19,2,15,34,161,35,0,0,0,0
83,Dublin,73,PM2.5,27,3,26,34,410,27,20,25,0,0
84,Maoming,27,PM2.5,24,0,7,9,222,12,10,2,0,0
85,Freetown,27,PM2.5,24,0,7,9,222,12,10,2,0,0
86,San Luis Potosi,66,PM2.5,17,5,20,61,595,18,0,0,0,0
87,Mysore,93,PM2.5,13,1,36,73,326,47,0,0,0,0
88,Chelyabinsk,70,PM2.5,14,4,22,38,176,54,0,0,0,0
89,Moradabad,168,PM2.5,37,8,116,160,695,49,0,0,0,0
90,Barquisimeto,25,O3,38,1,4,7,107,1,0,0,0,0
91,Durg-Bhilainagar,176,PM2.5,2,102,118,168,1275,55,0,0,0,0
92,Suzhou,68,PM2.5,32,0,21,44,178,16,0,0,0,0
93,Maracay,26,PM2.5,40,2,7,12,116,1,0,0,0,0
94,Ruian,34,PM2.5,32,1,7,10,314,10,0,1,1,0
95,Zhenjiang Jiangsu,165,PM2.5,29,5,88,191,782,57,0,0,0,0
96,Baoji,119,PM2.5,14,1,42,53,527,16,0,0,0,0
97,Bhubaneswar,152,PM2.5,6,5,65,104,609,58,0,0,0,0
98,Pingdingshan Henan,152,PM2.5,6,5,65,104,609,58,0,0,0,0
99,Mendoza,37,PM2.5,36,1,9,21,152,19,0,0,0,0
100,Chiang Mai,63,PM2.5,13,1,22,34,1217,19,0,0,0,0
101,Tiruchirappalli,60,PM2.5,19,12,17,27,253,18,0,0,0,0
102,Huaibei,128,PM2.5,3,6,53,130,846,55,4,42,0,0
