,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Budapest,108,PM2.5,12,1,40,50,221,34,0,39,1,0
1,Madurai,98,PM2.5,28,2,33,63,254,27,0,0,0,0
2,Quanzhou,67,PM2.5,35,3,23,58,437,14,1,12,0,0
3,Palembang,89,PM2.5,11,1,38,55,356,37,0,0,0,0
4,Santa Cruz,16,PM2.5,15,0,1,7,201,3,0,4,0,0
5,Gaziantep,90,PM10,15,7,27,177,790,46,0,0,0,0
6,Sharjah,96,PM2.5,29,6,30,72,242,59,0,0,0,0
7,Phoenix,60,PM2.5,2,0,17,60,491,37,2,0,0,0
8,Lyon,57,PM2.5,21,1,15,25,153,39,8,9,0,0
9,Meerut,195,PM2.5,31,16,123,186,892,55,0,0,0,0
10,Jiangmen,166,O3,58,3,45,138,1157,52,0,0,0,0
11,Can Tho,96,PM2.5,25,2,25,35,650,25,0,0,0,0
12,Raipur,159,PM2.5,34,54,83,119,838,35,0,0,0,0
13,Glasgow,51,PM2.5,32,0,13,25,153,16,13,27,0,0
14,Stockholm,53,PM2.5,24,0,12,31,381,31,0,0,0,0
15,Auckland,36,PM2.5,8,1,8,40,74,18,0,0,0,0
16,Jamshedpur,175,PM2.5,9,37,109,156,1152,51,0,0,0,0
17,Yinchuan,83,PM2.5,18,5,32,119,926,37,0,0,0,0
18,Jilin,72,PM2.5,11,5,26,53,897,32,0,0,0,0
19,Srinagar,119,PM2.5,52,2,37,60,324,9,0,0,0,0
20,Batam,86,PM2.5,32,2,32,90,215,15,0,0,0,0
21,Ulaanbaatar,147,PM2.5,12,32,57,57,306,23,0,0,0,0
22,Marseille,64,PM2.5,23,2,20,26,237,34,16,29,2,0
23,Makassar,71,PM2.5,19,1,21,42,398,23,0,0,0,0
24,Aurangabad,110,PM2.5,38,3,45,65,353,8,0,0,0,0
25,Philadelphia,72,PM2.5,22,1,28,53,174,21,0,10,0,0
26,Qiqihaer,124,PM2.5,5,12,46,115,1209,29,0,0,0,0
27,Xining,28,O3,35,0,4,6,100,0,0,0,0,0
28,San Antonio,69,PM2.5,16,0,24,56,0,15,3,4,0,0
29,Calgary,13,NO2,25,0,1,5,207,15,2,17,0,0
30,Daejon,29,O3,31,0,6,22,139,17,8,20,0,0
31,Monrovia,79,PM2.5,18,0,25,53,315,20,0,14,0,0
32,Tiruppur,71,PM2.5,34,2,20,30,276,8,0,0,0,0
33,Munich,19,PM2.5,4,0,4,6,337,16,67,0,1,0
34,Ciudad Juarez,56,PM2.5,34,6,14,21,220,14,0,0,0,0
35,Kananga,49,PM2.5,34,1,12,36,101,20,0,0,0,0
36,Gwangju,47,PM2.5,17,3,12,28,773,27,0,0,0,0
37,Suqian,124,PM2.5,12,3,45,125,780,45,0,0,0,0
38,Yekaterinburg,81,PM2.5,10,4,26,43,191,58,0,0,0,0
39,Abu Dhabi,83,PM2.5,13,5,21,55,223,68,0,0,0,0
40,Jodhpur,126,PM2.5,50,2,37,58,254,15,0,0,0,0
41,Edmonton,24,O3,29,0,3,7,298,9,1,10,1,0
42,Ranchi,160,PM2.5,27,23,82,138,756,50,0,0,0,0
43,Kathmandu,94,PM2.5,33,3,36,70,821,22,0,0,0,0
44,Jabalpur,151,PM2.5,42,15,47,67,344,9,0,0,0,0
45,Asansol,177,PM2.5,25,65,121,176,1424,35,0,0,0,0
46,Kota,161,PM2.5,30,10,60,100,271,38,0,0,0,0
47,San Diego,54,PM2.5,24,2,12,38,340,13,0,0,0,0
48,Kharkiv,81,PM2.5,7,2,28,40,224,31,0,0,0,0
49,San Jose,21,O3,28,0,1,4,195,3,0,4,0,0
50,Allahabad,188,PM2.5,18,18,143,193,1006,56,0,0,0,0
51,Gwalior,156,PM2.5,51,3,54,79,435,7,0,0,0,0
52,Ottawa,52,PM2.5,18,1,16,20,177,15,0,0,0,0
53,Zurich,23,PM2.5,15,0,6,12,199,22,4,6,0,0
54,Belgrade,63,PM2.5,20,12,18,20,606,17,0,0,0,0
55,Amritsar,181,PM2.5,48,9,116,149,1011,42,0,0,0,0
56,Joao Pessoa,51,PM2.5,20,0,12,21,98,1,0,0,0,0
57,Queretaro,94,PM2.5,8,7,29,81,1168,16,0,0,0,0
58,Taian Shandong,91,PM2.5,23,3,36,68,511,40,6,27,0,0
59,Copenhagen,70,PM2.5,6,1,20,37,390,35,95,75,0,0
60,Konya,157,PM2.5,15,17,58,109,125,28,0,0,0,0
61,Dhanbad,182,PM2.5,38,35,135,198,2765,53,0,0,0,0
62,Dallas,68,PM2.5,20,0,19,42,201,16,0,3,0,0
63,Ganzhou,119,PM2.5,69,5,43,74,801,14,0,0,0,0
64,Adelaide,46,PM2.5,16,0,11,43,59,31,0,0,0,0
65,Hai Phong,152,PM2.5,36,23,67,96,693,28,0,0,0,0
66,Mombasa,48,PM2.5,33,2,11,17,104,2,0,0,0,0
67,Jiaxing,121,PM2.5,23,4,48,97,869,41,0,0,0,0
68,Helsinki,78,PM2.5,6,0,27,92,233,39,0,0,2,0
69,Porto,77,PM2.5,28,4,23,40,220,25,0,0,0,0
70,Zhanjiang,111,O3,70,2,34,59,458,7,0,0,0,0
71,Prague,111,PM2.5,2,1,44,62,809,47,90,119,3,0
72,Dongying,123,PM2.5,2,18,50,135,1070,42,0,0,0,0
73,Mianyang Sichuan,123,PM2.5,2,18,50,135,1070,42,0,0,0,0
74,Nanchong,123,PM2.5,20,1,47,101,681,11,0,0,0,0
75,Fushun Liaoning,123,PM2.5,20,1,47,101,681,11,0,0,0,0
76,Antalya,69,PM2.5,17,1,21,45,487,43,0,0,0,0
77,Bareilly,170,PM2.5,48,10,100,176,724,36,0,0,0,0
78,Kazan,62,PM2.5,18,1,19,35,148,14,0,0,0,0
79,Ad-Dammam,156,PM2.5,32,89,61,104,267,87,0,0,0,0
80,Port Elizabeth,156,PM2.5,32,89,61,104,267,87,0,0,0,0
81,Ahvaz,30,O3,33,1,1,5,101,1,0,0,0,0
82,Florianopolis,54,PM2.5,20,1,17,30,55,21,0,0,0,0
83,Nizhniy Novgorod,79,PM2.5,7,3,24,38,175,35,0,0,0,0
84,Pointe-Noire,79,PM2.5,7,3,24,38,175,35,0,0,0,0
85,Maoming,62,PM2.5,12,0,17,20,351,11,22,8,0,0
86,San Luis Potosi,56,PM2.5,16,2,12,23,277,14,0,0,0,0
87,Mysore,103,PM2.5,25,1,37,74,284,35,0,0,0,0
88,Chelyabinsk,71,PM2.5,22,4,20,34,160,40,0,0,0,0
89,Moradabad,71,PM2.5,22,4,20,34,160,40,0,0,0,0
90,Barquisimeto,175,PM2.5,16,16,117,196,963,73,0,0,0,0
91,Durg-Bhilainagar,163,PM2.5,22,94,91,130,1140,51,0,0,0,0
92,Suzhou,72,PM2.5,37,0,23,48,194,27,0,0,0,0
93,Maracay,28,PM2.5,23,3,6,9,159,3,0,0,0,0
94,Ruian,33,O3,37,0,6,9,183,12,0,0,1,0
95,Zhenjiang Jiangsu,153,PM2.5,9,4,60,127,1032,69,0,0,0,0
96,Baoji,103,PM2.5,23,3,41,143,833,33,0,0,0,0
97,Bhubaneswar,137,PM2.5,34,4,55,79,331,44,0,0,0,0
98,Pingdingshan Henan,137,PM2.5,34,4,55,79,331,44,0,0,0,0
