,city,AQI,dominant_pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
0,Newcastle upon Tyne,38,PM2.5,22,1,11,14,160,23,45,70,0,0
1,Thessaloniki,109,PM2.5,5,3,50,72,259,29,0,0,13,0
2,Bologna,82,PM2.5,20,1,27,49,573,68,22,15,1,0
3,Barcelona-Puerto La Cruz,34,O3,36,0,5,11,180,7,2,9,1,0
4,Cherthala,137,PM2.5,7,5,45,62,811,13,20,44,0,0
5,Quzhou,90,PM2.5,11,2,33,64,403,20,0,0,0,0
6,Sorocaba,59,PM2.5,25,0,15,22,270,25,0,0,1,0
7,Nottingham,46,PM2.5,28,1,10,15,139,18,2,9,0,0
8,Xalapa,43,PM2.5,46,2,12,17,157,1,0,0,0,0
9,Frankfurt,63,PM2.5,1,0,19,36,502,28,54,82,2,0
10,Nakhon Ratchasima,145,PM2.5,12,1,49,82,740,40,0,0,0,0
11,Vereeniging,51,PM2.5,22,3,15,28,219,23,2,17,0,0
12,Seattle,43,PM2.5,25,0,13,37,356,31,6,23,0,0
13,Bozhou,122,PM2.5,48,1,44,90,77,11,0,0,0,0
14,Nellore,83,PM2.5,14,2,24,44,441,23,4,12,1,0
15,Hamilton,58,PM2.5,27,1,13,61,474,31,14,34,0,0
16,Cagayan de Oro City,20,O3,25,0,4,6,110,1,0,0,0,0
17,Krakow,102,PM2.5,15,2,32,38,558,19,0,41,1,0
18,Gorakhpur,131,PM2.5,1,7,37,97,482,11,2,153,0,0
19,Dasmarinas,58,PM2.5,42,0,9,15,137,1,0,0,0,0
20,Ar-Rayyan,70,PM2.5,21,1,21,81,135,11,0,0,0,0
21,Cuttack,125,PM2.5,37,6,47,67,373,4,0,0,0,0
22,Denver,79,PM10,4,4,20,152,820,62,0,10,0,0
23,Qingyuan,103,PM2.5,3,2,25,60,417,29,3,32,0,0
24,Banjarmasin,51,PM2.5,20,1,11,18,189,2,0,0,0,0
25,Kottayam,152,PM2.5,9,4,52,80,817,22,18,50,0,0
26,Belgaum,24,PM2.5,11,0,6,12,343,22,15,6,1,0
27,Sheffield,42,PM2.5,31,1,12,18,143,23,29,55,0,0
28,Gaza,500,PM10,41,0,139,418,333,3,0,3,0,0
29,Zaragoza,34,PM2.5,22,2,7,12,175,12,4,16,0,0
30,Zaporizhzhya,126,PM2.5,15,9,27,55,509,21,0,0,0,0
31,Malegaon,159,PM2.5,20,7,73,106,1763,29,31,50,2,0
32,Sao Jose dos Campos,58,PM2.5,16,0,15,32,101,31,0,0,0,0
33,Mangalore,161,PM2.5,8,2,74,122,681,28,8,35,1,0
34,Okayama,17,PM2.5,9,2,3,4,294,14,1,15,0,72
35,Ribeirao Preto,61,PM2.5,41,0,18,33,111,21,0,0,0,0
36,Xianyang Shaanxi,61,PM2.5,41,0,18,33,111,21,0,0,0,0
37,Bunia,22,PM2.5,21,0,5,8,138,0,0,0,0,0
38,Lviv,81,PM2.5,19,2,28,44,193,29,0,7,0,0
39,Tongliao,95,PM2.5,5,21,32,77,786,32,0,0,0,0
40,Sialkot,197,PM2.5,5,3,143,143,1144,12,18,22,1,0
41,Buffalo City,76,PM2.5,0,0,25,54,0,31,1,3,0,0
42,Suining Sichuan,76,PM2.5,0,0,25,54,0,31,1,3,0,0
43,Oaxaca de Juarez,57,PM2.5,45,0,15,18,93,9,0,0,0,0
44,Washington,58,PM2.5,22,1,18,75,272,31,18,32,0,0
45,Sargodha,186,PM2.5,9,1,131,131,1213,22,0,0,0,0
46,Bhavnagar,155,PM2.5,11,4,66,119,1059,24,8,30,7,0
47,Gold Coast,31,PM2.5,9,1,7,23,62,16,0,0,0,0
48,Florence,55,PM2.5,23,1,13,35,466,23,14,35,0,0
49,Jammu,41,PM2.5,19,0,10,25,305,28,24,53,0,0
50,Yulin Shaanxi,41,PM2.5,19,0,10,25,305,28,24,53,0,0
51,Nanded Waghala,119,PM2.5,8,10,46,57,201,6,12,18,0,0
52,Tirupati,68,PM2.5,10,1,20,20,677,7,3,11,1,0
53,Bacoor,38,O3,42,0,9,15,137,2,0,0,0,0
54,The Hague,58,PM2.5,16,0,17,38,176,38,2,0,1,0
55,Seville,63,PM2.5,34,2,20,27,387,21,7,12,0,0
56,Dongtai,70,PM2.5,25,3,23,33,545,14,0,0,0,0
57,Bali,22,O3,23,0,3,6,112,1,0,0,0,0
58,Boston,43,PM2.5,15,0,9,38,295,23,9,27,0,0
59,Yuxi,75,PM2.5,6,3,21,37,749,15,0,0,0,0
60,Bristol,22,PM2.5,24,0,6,15,220,9,2,12,0,0
61,Cheonan,64,PM2.5,8,2,12,39,695,15,2,9,0,0
62,Jundiai,62,PM2.5,33,0,18,55,262,27,0,0,1,0
63,Gulbarga,98,PM2.5,2,6,32,61,1466,71,33,93,0,0
64,Padova,22,PM2.5,25,0,5,10,205,10,0,13,1,0
65,Durgapur,177,PM2.5,2,25,105,156,1538,12,9,34,22,0
66,Kurnool,98,PM2.5,13,3,37,113,765,14,3,32,0,0
67,El Paso,59,PM10,18,1,14,66,200,24,15,27,0,0
68,Nantes,62,PM2.5,28,0,17,42,170,33,15,3,0,0
69,Zagreb,117,PM2.5,2,6,46,96,611,42,0,0,3,0
70,Nashville,62,PM2.5,34,1,18,34,131,14,0,0,0,0
